p1	p2	r
RAxML_bestTree.TrimmedAlignedmuscle26.fasta.phy16	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.916679326
RAxML_bestTree.TrimmedAlignedmuscle2.fasta.phy20	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.885453139
RAxML_bestTree.TrimmedAlignedmuscle35.fasta.phy25	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.945558796
RAxML_bestTree.TrimmedAlignedmuscle54.fasta.phy37	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.908729359
RAxML_bestTree.TrimmedAlignednerve108.fasta.phy57	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.938438903
RAxML_bestTree.TrimmedAlignednerve109.fasta.phy58	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.940144504
RAxML_bestTree.TrimmedAlignednerve148.fasta.phy88	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.936113044
RAxML_bestTree.TrimmedAlignednerve149.fasta.phy89	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.942807773
RAxML_bestTree.TrimmedAlignednerve151.fasta.phy91	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.938667014
RAxML_bestTree.TrimmedAlignednerve159.fasta.phy99	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.895132335
RAxML_bestTree.TrimmedAlignednerve175.fasta.phy110	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.915754855
RAxML_bestTree.TrimmedAlignednerve180.fasta.phy115	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.928385141
RAxML_bestTree.TrimmedAlignednerve181.fasta.phy116	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.915529864
RAxML_bestTree.TrimmedAlignednerve1.fasta.phy127	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.917196306
RAxML_bestTree.TrimmedAlignednerve204.fasta.phy132	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.918057075
RAxML_bestTree.TrimmedAlignednerve237.fasta.phy162	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.893097174
RAxML_bestTree.TrimmedAlignednerve239.fasta.phy164	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.909530105
RAxML_bestTree.TrimmedAlignednerve241.fasta.phy165	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.895159
RAxML_bestTree.TrimmedAlignednerve245.fasta.phy166	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.887580189
RAxML_bestTree.TrimmedAlignednerve257.fasta.phy175	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.937406064
RAxML_bestTree.TrimmedAlignednerve258.fasta.phy176	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.937401788
RAxML_bestTree.TrimmedAlignednerve266.fasta.phy179	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.940366201
RAxML_bestTree.TrimmedAlignednerve273.fasta.phy185	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.935276499
RAxML_bestTree.TrimmedAlignednerve279.fasta.phy189	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.880642698
RAxML_bestTree.TrimmedAlignednerve2.fasta.phy196	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.884385955
RAxML_bestTree.TrimmedAlignednerve34.fasta.phy201	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.896732569
RAxML_bestTree.TrimmedAlignednerve75.fasta.phy230	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.904576109
RAxML_bestTree.TrimmedAlignednerve76.fasta.phy231	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.998184072
RAxML_bestTree.TrimmedAlignednerve77.fasta.phy232	RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	0.997250373
RAxML_bestTree.TrimmedAlignedmuscle14.fasta.phy4	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.905518724
RAxML_bestTree.TrimmedAlignedmuscle1.fasta.phy10	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.896967068
RAxML_bestTree.TrimmedAlignedmuscle23.fasta.phy13	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.919769811
RAxML_bestTree.TrimmedAlignedmuscle26.fasta.phy16	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.916815388
RAxML_bestTree.TrimmedAlignedmuscle2.fasta.phy20	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.898095504
RAxML_bestTree.TrimmedAlignedmuscle35.fasta.phy25	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.947480112
RAxML_bestTree.TrimmedAlignedmuscle40.fasta.phy29	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.859200652
RAxML_bestTree.TrimmedAlignedmuscle54.fasta.phy37	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.910306294
RAxML_bestTree.TrimmedAlignednerve108.fasta.phy57	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.942389372
RAxML_bestTree.TrimmedAlignednerve109.fasta.phy58	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.943525854
RAxML_bestTree.TrimmedAlignednerve148.fasta.phy88	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.939815476
RAxML_bestTree.TrimmedAlignednerve149.fasta.phy89	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.945672932
RAxML_bestTree.TrimmedAlignednerve151.fasta.phy91	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.941164385
RAxML_bestTree.TrimmedAlignednerve159.fasta.phy99	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.897438701
RAxML_bestTree.TrimmedAlignednerve175.fasta.phy110	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.918036922
RAxML_bestTree.TrimmedAlignednerve180.fasta.phy115	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.934686076
RAxML_bestTree.TrimmedAlignednerve181.fasta.phy116	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.920105842
RAxML_bestTree.TrimmedAlignednerve1.fasta.phy127	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.926344307
RAxML_bestTree.TrimmedAlignednerve204.fasta.phy132	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.926545754
RAxML_bestTree.TrimmedAlignednerve210.fasta.phy138	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.857949259
RAxML_bestTree.TrimmedAlignednerve237.fasta.phy162	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.896602614
RAxML_bestTree.TrimmedAlignednerve239.fasta.phy164	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.912519887
RAxML_bestTree.TrimmedAlignednerve241.fasta.phy165	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.894588629
RAxML_bestTree.TrimmedAlignednerve245.fasta.phy166	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.890353382
RAxML_bestTree.TrimmedAlignednerve257.fasta.phy175	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.938735939
RAxML_bestTree.TrimmedAlignednerve258.fasta.phy176	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.938675644
RAxML_bestTree.TrimmedAlignednerve266.fasta.phy179	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.944288514
RAxML_bestTree.TrimmedAlignednerve273.fasta.phy185	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.940722873
RAxML_bestTree.TrimmedAlignednerve279.fasta.phy189	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.890936473
RAxML_bestTree.TrimmedAlignednerve2.fasta.phy196	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.896967068
RAxML_bestTree.TrimmedAlignednerve34.fasta.phy201	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.894998528
RAxML_bestTree.TrimmedAlignednerve75.fasta.phy230	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.903295095
RAxML_bestTree.TrimmedAlignednerve76.fasta.phy231	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.998242597
RAxML_bestTree.TrimmedAlignednerve77.fasta.phy232	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.999223596
RAxML_bestTree.TrimmedAlignednerve79.fasta.phy233	RAxML_bestTree.TrimmedAlignednerve80.fasta.phy234	0.997772016
RAxML_bestTree.TrimmedAlignedmuscle14.fasta.phy4	RAxML_bestTree.TrimmedAlignednerve83.fasta.phy236	0.892794623
RAxML_bestTree.TrimmedAlignedmuscle23.fasta.phy13	RAxML_bestTree.TrimmedAlignednerve83.fasta.phy236	0.873696208
RAxML_bestTree.TrimmedAlignedmuscle26.fasta.phy16	RAxML_bestTree.TrimmedAlignednerve83.fasta.phy236	0.88978173
RAxML_bestTree.TrimmedAlignedmuscle35.fasta.phy25	RAxML_bestTree.TrimmedAlignednerve83.fasta.phy236	0.919096763
